date,open,high,low,close,volume
2000-01-01,148.25,148.25,135.0,139.5625,156770800.0
2000-02-01,139.75,144.5625,132.71875,137.4375,186938300.0
2000-03-01,137.625,155.75,135.03125,150.375,247594900.0
2000-04-01,150.125,153.109375,133.5,145.09375,229246200.0
2000-05-01,146.5625,148.484375,136.5,142.8125,161024000.0
2000-06-01,143.6875,149.15625,143.0,145.28125,127146000.0
2000-07-01,145.4375,151.984375,141.515625,143.0,106780100.0
2000-08-01,143.625,153.09375,142.625,152.34375,102365500.0
2000-09-01,153.25,153.59375,142.125,143.625,113203000.0
2000-10-01,144.28125,145.75,130.15625,142.953125,178392400.0
2000-11-01,142.25,144.296875,129.75,132.28125,156699900.0
2000-12-01,133.1875,139.5625,125.53125,131.1875,165416700.0
2001-01-01,132.0,138.6999969482422,127.5625,137.02000427246094,181296400.0
2001-02-01,137.10000610351562,137.99000549316406,121.80000305175781,123.94999694824219,178607000.0
2001-03-01,124.05000305175781,127.75,108.04000091552734,116.69000244140625,318187200.0
2001-04-01,116.30000305175781,127.2699966430664,109.30000305175781,126.66000366210938,251839700.0
2001-05-01,125.06999969482422,132.08999633789062,123.44000244140625,125.94999694824219,208040000.0
2001-06-01,126.19999694824219,129.22999572753906,120.4000015258789,122.5999984741211,203578200.0
2001-07-01,122.80000305175781,124.31999969482422,116.75,121.3499984741211,196892900.0
2001-08-01,121.97000122070312,123.25,112.04000091552734,114.1500015258789,269599600.0
2001-09-01,113.8499984741211,116.16999816894531,93.80000305175781,104.44000244140625,419156100.0
2001-10-01,103.9000015258789,111.79000091552734,102.83000183105469,105.80000305175781,512612000.0
2001-11-01,106.5999984741211,116.9000015258789,105.69999694824219,114.05000305175781,372515000.0
2001-12-01,113.6500015258789,118.0,112.0,114.30000305175781,308403900.0
2002-01-01,115.11000061035156,117.98999786376953,108.4000015258789,113.18000030517578,349380000.0
2002-02-01,113.08999633789062,113.30000305175781,107.81999969482422,111.1500015258789,424492600.0
2002-03-01,111.72000122070312,117.9000015258789,111.51000213623047,114.5199966430664,385578100.0
2002-04-01,114.2300033569336,115.0999984741211,106.62999725341797,107.86000061035156,404461000.0
2002-05-01,107.97000122070312,111.25,104.9000015258789,107.22000122070312,452626500.0
2002-06-01,107.08999633789062,107.5999984741211,95.19000244140625,98.95999908447266,534883500.0
2002-07-01,99.18000030517578,99.80000305175781,77.68000030517578,91.16000366210938,1124248800.0
2002-08-01,90.87999725341797,97.1500015258789,83.55000305175781,91.77999877929688,936191200.0
2002-09-01,90.7300033569336,93.33000183105469,80.9000015258789,81.79000091552734,1013828600.0
2002-10-01,82.43000030517578,91.29000091552734,77.06999969482422,88.5199966430664,1344248100.0
2002-11-01,88.3499984741211,94.94999694824219,87.44999694824219,93.9800033569336,818243400.0
2002-12-01,95.47000122070312,96.05000305175781,87.11000061035156,88.2300033569336,728285900.0
2003-01-01,88.8499984741211,93.86000061035156,84.1500015258789,86.05999755859375,911319900.0
2003-02-01,86.13999938964844,86.80999755859375,81.0,84.9000015258789,862248300.0
2003-03-01,85.26000213623047,89.87999725341797,79.37999725341797,84.73999786376953,1156870200.0
2003-04-01,85.25,92.80000305175781,84.91000366210938,91.91000366210938,996114200.0
2003-05-01,91.91999816894531,97.08999633789062,90.5,96.94999694824219,881509900.0
2003-06-01,97.52999877929688,102.18000030517578,96.66999816894531,97.62999725341797,867970200.0
2003-07-01,97.25,101.9000015258789,96.43000030517578,99.38999938964844,895260500.0
2003-08-01,99.19000244140625,101.81999969482422,96.33999633789062,101.44000244140625,772702000.0
2003-09-01,101.63999938964844,104.69999694824219,99.25,99.94999694824219,818513400.0
2003-10-01,100.23999786376953,105.97000122070312,100.19999694824219,105.30000305175781,831700900.0
2003-11-01,105.75,106.94999694824219,103.62000274658203,106.44999694824219,630654200.0
2003-12-01,106.8499984741211,111.5199966430664,105.95999908447266,111.27999877929688,678350400.0
2004-01-01,111.73999786376953,116.5,110.7300033569336,113.4800033569336,737674000.0
2004-02-01,113.69999694824219,116.5999984741211,112.77999877929688,115.0199966430664,676976900.0
2004-03-01,115.43000030517578,116.97000122070312,108.8499984741211,113.0999984741211,1125003900.0
2004-04-01,113.06999969482422,115.41000366210938,110.9000015258789,110.95999908447266,968620900.0
2004-05-01,111.37000274658203,113.26000213623047,108.05999755859375,112.86000061035156,981083900.0
2004-06-01,112.45999908447266,114.94000244140625,111.87000274658203,114.52999877929688,721880400.0
2004-07-01,114.25,114.4000015258789,108.20999908447266,110.83999633789062,954619200.0
2004-08-01,110.19000244140625,111.62999725341797,106.58999633789062,111.11000061035156,922892000.0
